Name	path	emotion
0015_000215.wav	../data/Emotion_Speech_Dataset/English\0015\Neutral\0015_000215.wav	neutral
0019_000298.wav	../data/Emotion_Speech_Dataset/English\0019\Neutral\0019_000298.wav	neutral
0014_001405.wav	../data/Emotion_Speech_Dataset/English\0014\Surprise\0014_001405.wav	surprise
0019_001299.wav	../data/Emotion_Speech_Dataset/English\0019\Sad\0019_001299.wav	sad
0015_001668.wav	../data/Emotion_Speech_Dataset/English\0015\Surprise\0015_001668.wav	surprise
0017_000779.wav	../data/Emotion_Speech_Dataset/English\0017\Happy\0017_000779.wav	happy
0016_001087.wav	../data/Emotion_Speech_Dataset/English\0016\Sad\0016_001087.wav	sad
0011_001027.wav	../data/Emotion_Speech_Dataset/English\0011\Happy\0011_001027.wav	happy
0016_001748.wav	../data/Emotion_Speech_Dataset/English\0016\Surprise\0016_001748.wav	surprise
0015_001394.wav	../data/Emotion_Speech_Dataset/English\0015\Sad\0015_001394.wav	sad
0014_000198.wav	../data/Emotion_Speech_Dataset/English\0014\Neutral\0014_000198.wav	neutral
0020_001002.wav	../data/Emotion_Speech_Dataset/English\0020\Happy\0020_001002.wav	happy
0013_000041.wav	../data/Emotion_Speech_Dataset/English\0013\Neutral\0013_000041.wav	neutral
0016_001598.wav	../data/Emotion_Speech_Dataset/English\0016\Surprise\0016_001598.wav	surprise
0016_001133.wav	../data/Emotion_Speech_Dataset/English\0016\Sad\0016_001133.wav	sad
0018_001128.wav	../data/Emotion_Speech_Dataset/English\0018\Sad\0018_001128.wav	sad
03-01-03-02-01-01-12.wav	../data/Emotion_Speech_Data/Actor_12\03-01-03-02-01-01-12.wav	happy
0011_000309.wav	../data/Emotion_Speech_Dataset/English\0011\Neutral\0011_000309.wav	neutral
0018_001692.wav	../data/Emotion_Speech_Dataset/English\0018\Surprise\0018_001692.wav	surprise
0015_000468.wav	../data/Emotion_Speech_Dataset/English\0015\Angry\0015_000468.wav	angry
0014_001210.wav	../data/Emotion_Speech_Dataset/English\0014\Sad\0014_001210.wav	sad
0020_001070.wav	../data/Emotion_Speech_Dataset/English\0020\Sad\0020_001070.wav	sad
03-01-08-02-02-01-07.wav	../data/Emotion_Speech_Data/Actor_07\03-01-08-02-02-01-07.wav	surprise
0015_001387.wav	../data/Emotion_Speech_Dataset/English\0015\Sad\0015_001387.wav	sad
03-01-08-02-01-02-24.wav	../data/Emotion_Speech_Data/Actor_24\03-01-08-02-01-02-24.wav	surprise
0015_000387.wav	../data/Emotion_Speech_Dataset/English\0015\Angry\0015_000387.wav	angry
0017_000833.wav	../data/Emotion_Speech_Dataset/English\0017\Happy\0017_000833.wav	happy
0019_000003.wav	../data/Emotion_Speech_Dataset/English\0019\Neutral\0019_000003.wav	neutral
0018_000607.wav	../data/Emotion_Speech_Dataset/English\0018\Angry\0018_000607.wav	angry
0020_000515.wav	../data/Emotion_Speech_Dataset/English\0020\Angry\0020_000515.wav	angry
0012_000516.wav	../data/Emotion_Speech_Dataset/English\0012\Angry\0012_000516.wav	angry
0019_000059.wav	../data/Emotion_Speech_Dataset/English\0019\Neutral\0019_000059.wav	neutral
0011_000443.wav	../data/Emotion_Speech_Dataset/English\0011\Angry\0011_000443.wav	angry
0017_000530.wav	../data/Emotion_Speech_Dataset/English\0017\Angry\0017_000530.wav	angry
0018_000115.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000115.wav	neutral
0020_001325.wav	../data/Emotion_Speech_Dataset/English\0020\Sad\0020_001325.wav	sad
0013_000518.wav	../data/Emotion_Speech_Dataset/English\0013\Angry\0013_000518.wav	angry
0019_000076.wav	../data/Emotion_Speech_Dataset/English\0019\Neutral\0019_000076.wav	neutral
0015_001666.wav	../data/Emotion_Speech_Dataset/English\0015\Surprise\0015_001666.wav	surprise
0012_001233.wav	../data/Emotion_Speech_Dataset/English\0012\Sad\0012_001233.wav	sad
0015_001247.wav	../data/Emotion_Speech_Dataset/English\0015\Sad\0015_001247.wav	sad
0012_000049.wav	../data/Emotion_Speech_Dataset/English\0012\Neutral\0012_000049.wav	neutral
0014_000910.wav	../data/Emotion_Speech_Dataset/English\0014\Happy\0014_000910.wav	happy
0013_001102.wav	../data/Emotion_Speech_Dataset/English\0013\Sad\0013_001102.wav	sad
0016_000010.wav	../data/Emotion_Speech_Dataset/English\0016\Neutral\0016_000010.wav	neutral
03-01-08-01-01-01-19.wav	../data/Emotion_Speech_Data/Actor_19\03-01-08-01-01-01-19.wav	surprise
0015_000335.wav	../data/Emotion_Speech_Dataset/English\0015\Neutral\0015_000335.wav	neutral
0020_001162.wav	../data/Emotion_Speech_Dataset/English\0020\Sad\0020_001162.wav	sad
0020_000288.wav	../data/Emotion_Speech_Dataset/English\0020\Neutral\0020_000288.wav	neutral
0017_000921.wav	../data/Emotion_Speech_Dataset/English\0017\Happy\0017_000921.wav	happy
0012_001632.wav	../data/Emotion_Speech_Dataset/English\0012\Surprise\0012_001632.wav	surprise
0012_001005.wav	../data/Emotion_Speech_Dataset/English\0012\Happy\0012_001005.wav	happy
0020_000867.wav	../data/Emotion_Speech_Dataset/English\0020\Happy\0020_000867.wav	happy
0020_001738.wav	../data/Emotion_Speech_Dataset/English\0020\Surprise\0020_001738.wav	surprise
0016_001314.wav	../data/Emotion_Speech_Dataset/English\0016\Sad\0016_001314.wav	sad
0012_000672.wav	../data/Emotion_Speech_Dataset/English\0012\Angry\0012_000672.wav	angry
0019_001458.wav	../data/Emotion_Speech_Dataset/English\0019\Surprise\0019_001458.wav	surprise
0012_001135.wav	../data/Emotion_Speech_Dataset/English\0012\Sad\0012_001135.wav	sad
0012_001309.wav	../data/Emotion_Speech_Dataset/English\0012\Sad\0012_001309.wav	sad
0020_000339.wav	../data/Emotion_Speech_Dataset/English\0020\Neutral\0020_000339.wav	neutral
0013_001437.wav	../data/Emotion_Speech_Dataset/English\0013\Surprise\0013_001437.wav	surprise
0014_000844.wav	../data/Emotion_Speech_Dataset/English\0014\Happy\0014_000844.wav	happy
0020_000268.wav	../data/Emotion_Speech_Dataset/English\0020\Neutral\0020_000268.wav	neutral
03-01-01-01-02-01-05.wav	../data/Emotion_Speech_Data/Actor_05\03-01-01-01-02-01-05.wav	neutral
0014_000614.wav	../data/Emotion_Speech_Dataset/English\0014\Angry\0014_000614.wav	angry
0012_001268.wav	../data/Emotion_Speech_Dataset/English\0012\Sad\0012_001268.wav	sad
0020_000008.wav	../data/Emotion_Speech_Dataset/English\0020\Neutral\0020_000008.wav	neutral
0015_001653.wav	../data/Emotion_Speech_Dataset/English\0015\Surprise\0015_001653.wav	surprise
0014_000406.wav	../data/Emotion_Speech_Dataset/English\0014\Angry\0014_000406.wav	angry
0020_000616.wav	../data/Emotion_Speech_Dataset/English\0020\Angry\0020_000616.wav	angry
0018_000065.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000065.wav	neutral
0018_001723.wav	../data/Emotion_Speech_Dataset/English\0018\Surprise\0018_001723.wav	surprise
0018_000652.wav	../data/Emotion_Speech_Dataset/English\0018\Angry\0018_000652.wav	angry
03-01-04-01-01-02-18.wav	../data/Emotion_Speech_Data/Actor_18\03-01-04-01-01-02-18.wav	sad
0016_000246.wav	../data/Emotion_Speech_Dataset/English\0016\Neutral\0016_000246.wav	neutral
0020_000313.wav	../data/Emotion_Speech_Dataset/English\0020\Neutral\0020_000313.wav	neutral
0019_000195.wav	../data/Emotion_Speech_Dataset/English\0019\Neutral\0019_000195.wav	neutral
03-01-04-01-01-01-24.wav	../data/Emotion_Speech_Data/Actor_24\03-01-04-01-01-01-24.wav	sad
0013_000169.wav	../data/Emotion_Speech_Dataset/English\0013\Neutral\0013_000169.wav	neutral
0020_000588.wav	../data/Emotion_Speech_Dataset/English\0020\Angry\0020_000588.wav	angry
0016_000834.wav	../data/Emotion_Speech_Dataset/English\0016\Happy\0016_000834.wav	happy
0017_001173.wav	../data/Emotion_Speech_Dataset/English\0017\Sad\0017_001173.wav	sad
0020_000422.wav	../data/Emotion_Speech_Dataset/English\0020\Angry\0020_000422.wav	angry
0017_001237.wav	../data/Emotion_Speech_Dataset/English\0017\Sad\0017_001237.wav	sad
0017_000183.wav	../data/Emotion_Speech_Dataset/English\0017\Neutral\0017_000183.wav	neutral
03-01-01-01-02-01-13.wav	../data/Emotion_Speech_Data/Actor_13\03-01-01-01-02-01-13.wav	neutral
0012_001685.wav	../data/Emotion_Speech_Dataset/English\0012\Surprise\0012_001685.wav	surprise
0014_000108.wav	../data/Emotion_Speech_Dataset/English\0014\Neutral\0014_000108.wav	neutral
0020_000163.wav	../data/Emotion_Speech_Dataset/English\0020\Neutral\0020_000163.wav	neutral
0018_000060.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000060.wav	neutral
03-01-01-01-02-02-04.wav	../data/Emotion_Speech_Data/Actor_04\03-01-01-01-02-02-04.wav	neutral
03-01-03-01-02-01-05.wav	../data/Emotion_Speech_Data/Actor_05\03-01-03-01-02-01-05.wav	happy
0012_001370.wav	../data/Emotion_Speech_Dataset/English\0012\Sad\0012_001370.wav	sad
0013_000904.wav	../data/Emotion_Speech_Dataset/English\0013\Happy\0013_000904.wav	happy
0020_000537.wav	../data/Emotion_Speech_Dataset/English\0020\Angry\0020_000537.wav	angry
0017_000758.wav	../data/Emotion_Speech_Dataset/English\0017\Happy\0017_000758.wav	happy
0018_001079.wav	../data/Emotion_Speech_Dataset/English\0018\Sad\0018_001079.wav	sad
03-01-04-02-02-02-02.wav	../data/Emotion_Speech_Data/Actor_02\03-01-04-02-02-02-02.wav	sad
0011_000204.wav	../data/Emotion_Speech_Dataset/English\0011\Neutral\0011_000204.wav	neutral
0013_000316.wav	../data/Emotion_Speech_Dataset/English\0013\Neutral\0013_000316.wav	neutral
0019_001082.wav	../data/Emotion_Speech_Dataset/English\0019\Sad\0019_001082.wav	sad
0020_000419.wav	../data/Emotion_Speech_Dataset/English\0020\Angry\0020_000419.wav	angry
0020_000914.wav	../data/Emotion_Speech_Dataset/English\0020\Happy\0020_000914.wav	happy
0017_001589.wav	../data/Emotion_Speech_Dataset/English\0017\Surprise\0017_001589.wav	surprise
0017_000896.wav	../data/Emotion_Speech_Dataset/English\0017\Happy\0017_000896.wav	happy
0011_000123.wav	../data/Emotion_Speech_Dataset/English\0011\Neutral\0011_000123.wav	neutral
0015_001101.wav	../data/Emotion_Speech_Dataset/English\0015\Sad\0015_001101.wav	sad
0017_000481.wav	../data/Emotion_Speech_Dataset/English\0017\Angry\0017_000481.wav	angry
0019_000375.wav	../data/Emotion_Speech_Dataset/English\0019\Angry\0019_000375.wav	angry
0011_000549.wav	../data/Emotion_Speech_Dataset/English\0011\Angry\0011_000549.wav	angry
0016_000285.wav	../data/Emotion_Speech_Dataset/English\0016\Neutral\0016_000285.wav	neutral
0016_000872.wav	../data/Emotion_Speech_Dataset/English\0016\Happy\0016_000872.wav	happy
0011_001402.wav	../data/Emotion_Speech_Dataset/English\0011\Surprise\0011_001402.wav	surprise
0019_000994.wav	../data/Emotion_Speech_Dataset/English\0019\Happy\0019_000994.wav	happy
0016_000780.wav	../data/Emotion_Speech_Dataset/English\0016\Happy\0016_000780.wav	happy
0013_000490.wav	../data/Emotion_Speech_Dataset/English\0013\Angry\0013_000490.wav	angry
0014_001101.wav	../data/Emotion_Speech_Dataset/English\0014\Sad\0014_001101.wav	sad
0016_001650.wav	../data/Emotion_Speech_Dataset/English\0016\Surprise\0016_001650.wav	surprise
0020_000500.wav	../data/Emotion_Speech_Dataset/English\0020\Angry\0020_000500.wav	angry
0017_001513.wav	../data/Emotion_Speech_Dataset/English\0017\Surprise\0017_001513.wav	surprise
0020_000701.wav	../data/Emotion_Speech_Dataset/English\0020\Happy\0020_000701.wav	happy
0016_000573.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000573.wav	angry
0015_000929.wav	../data/Emotion_Speech_Dataset/English\0015\Happy\0015_000929.wav	happy
0016_000450.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000450.wav	angry
0016_001745.wav	../data/Emotion_Speech_Dataset/English\0016\Surprise\0016_001745.wav	surprise
0019_000929.wav	../data/Emotion_Speech_Dataset/English\0019\Happy\0019_000929.wav	happy
0020_000026.wav	../data/Emotion_Speech_Dataset/English\0020\Neutral\0020_000026.wav	neutral
0014_000744.wav	../data/Emotion_Speech_Dataset/English\0014\Happy\0014_000744.wav	happy
0016_000506.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000506.wav	angry
0016_001100.wav	../data/Emotion_Speech_Dataset/English\0016\Sad\0016_001100.wav	sad
0016_000363.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000363.wav	angry
03-01-05-02-02-02-06.wav	../data/Emotion_Speech_Data/Actor_06\03-01-05-02-02-02-06.wav	angry
0020_001363.wav	../data/Emotion_Speech_Dataset/English\0020\Sad\0020_001363.wav	sad
0020_001020.wav	../data/Emotion_Speech_Dataset/English\0020\Happy\0020_001020.wav	happy
0017_000700.wav	../data/Emotion_Speech_Dataset/English\0017\Angry\0017_000700.wav	angry
03-01-04-02-01-01-02.wav	../data/Emotion_Speech_Data/Actor_02\03-01-04-02-01-01-02.wav	sad
0018_000119.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000119.wav	neutral
0018_000287.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000287.wav	neutral
0014_001270.wav	../data/Emotion_Speech_Dataset/English\0014\Sad\0014_001270.wav	sad
0017_001569.wav	../data/Emotion_Speech_Dataset/English\0017\Surprise\0017_001569.wav	surprise
0019_000449.wav	../data/Emotion_Speech_Dataset/English\0019\Angry\0019_000449.wav	angry
03-01-05-01-02-01-23.wav	../data/Emotion_Speech_Data/Actor_23\03-01-05-01-02-01-23.wav	angry
0015_001165.wav	../data/Emotion_Speech_Dataset/English\0015\Sad\0015_001165.wav	sad
0019_000178.wav	../data/Emotion_Speech_Dataset/English\0019\Neutral\0019_000178.wav	neutral
0014_001536.wav	../data/Emotion_Speech_Dataset/English\0014\Surprise\0014_001536.wav	surprise
0019_000915.wav	../data/Emotion_Speech_Dataset/English\0019\Happy\0019_000915.wav	happy
0011_000194.wav	../data/Emotion_Speech_Dataset/English\0011\Neutral\0011_000194.wav	neutral
0014_000497.wav	../data/Emotion_Speech_Dataset/English\0014\Angry\0014_000497.wav	angry
0011_000812.wav	../data/Emotion_Speech_Dataset/English\0011\Happy\0011_000812.wav	happy
0011_000371.wav	../data/Emotion_Speech_Dataset/English\0011\Angry\0011_000371.wav	angry
0020_000161.wav	../data/Emotion_Speech_Dataset/English\0020\Neutral\0020_000161.wav	neutral
0018_000948.wav	../data/Emotion_Speech_Dataset/English\0018\Happy\0018_000948.wav	happy
0020_000964.wav	../data/Emotion_Speech_Dataset/English\0020\Happy\0020_000964.wav	happy
0019_001407.wav	../data/Emotion_Speech_Dataset/English\0019\Surprise\0019_001407.wav	surprise
0020_000612.wav	../data/Emotion_Speech_Dataset/English\0020\Angry\0020_000612.wav	angry
03-01-08-01-02-02-16.wav	../data/Emotion_Speech_Data/Actor_16\03-01-08-01-02-02-16.wav	surprise
0016_001048.wav	../data/Emotion_Speech_Dataset/English\0016\Happy\0016_001048.wav	happy
0016_001489.wav	../data/Emotion_Speech_Dataset/English\0016\Surprise\0016_001489.wav	surprise
0011_000983.wav	../data/Emotion_Speech_Dataset/English\0011\Happy\0011_000983.wav	happy
0012_000418.wav	../data/Emotion_Speech_Dataset/English\0012\Angry\0012_000418.wav	angry
0020_000935.wav	../data/Emotion_Speech_Dataset/English\0020\Happy\0020_000935.wav	happy
0011_001207.wav	../data/Emotion_Speech_Dataset/English\0011\Sad\0011_001207.wav	sad
0018_001170.wav	../data/Emotion_Speech_Dataset/English\0018\Sad\0018_001170.wav	sad
0018_000306.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000306.wav	neutral
0012_000799.wav	../data/Emotion_Speech_Dataset/English\0012\Happy\0012_000799.wav	happy
0020_000855.wav	../data/Emotion_Speech_Dataset/English\0020\Happy\0020_000855.wav	happy
0016_000070.wav	../data/Emotion_Speech_Dataset/English\0016\Neutral\0016_000070.wav	neutral
0018_001152.wav	../data/Emotion_Speech_Dataset/English\0018\Sad\0018_001152.wav	sad
0012_000098.wav	../data/Emotion_Speech_Dataset/English\0012\Neutral\0012_000098.wav	neutral
0018_001263.wav	../data/Emotion_Speech_Dataset/English\0018\Sad\0018_001263.wav	sad
0017_000963.wav	../data/Emotion_Speech_Dataset/English\0017\Happy\0017_000963.wav	happy
0012_000573.wav	../data/Emotion_Speech_Dataset/English\0012\Angry\0012_000573.wav	angry
0011_001250.wav	../data/Emotion_Speech_Dataset/English\0011\Sad\0011_001250.wav	sad
0018_001590.wav	../data/Emotion_Speech_Dataset/English\0018\Surprise\0018_001590.wav	surprise
0016_000758.wav	../data/Emotion_Speech_Dataset/English\0016\Happy\0016_000758.wav	happy
0013_001226.wav	../data/Emotion_Speech_Dataset/English\0013\Sad\0013_001226.wav	sad
0014_000160.wav	../data/Emotion_Speech_Dataset/English\0014\Neutral\0014_000160.wav	neutral
0017_001120.wav	../data/Emotion_Speech_Dataset/English\0017\Sad\0017_001120.wav	sad
0014_000217.wav	../data/Emotion_Speech_Dataset/English\0014\Neutral\0014_000217.wav	neutral
0011_001522.wav	../data/Emotion_Speech_Dataset/English\0011\Surprise\0011_001522.wav	surprise
0014_000752.wav	../data/Emotion_Speech_Dataset/English\0014\Happy\0014_000752.wav	happy
03-01-04-02-01-01-13.wav	../data/Emotion_Speech_Data/Actor_13\03-01-04-02-01-01-13.wav	sad
0019_000719.wav	../data/Emotion_Speech_Dataset/English\0019\Happy\0019_000719.wav	happy
0011_001131.wav	../data/Emotion_Speech_Dataset/English\0011\Sad\0011_001131.wav	sad
0018_000019.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000019.wav	neutral
0015_000758.wav	../data/Emotion_Speech_Dataset/English\0015\Happy\0015_000758.wav	happy
0015_001106.wav	../data/Emotion_Speech_Dataset/English\0015\Sad\0015_001106.wav	sad
0018_001344.wav	../data/Emotion_Speech_Dataset/English\0018\Sad\0018_001344.wav	sad
0017_000970.wav	../data/Emotion_Speech_Dataset/English\0017\Happy\0017_000970.wav	happy
0014_000357.wav	../data/Emotion_Speech_Dataset/English\0014\Angry\0014_000357.wav	angry
0012_000908.wav	../data/Emotion_Speech_Dataset/English\0012\Happy\0012_000908.wav	happy
0016_000553.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000553.wav	angry
03-01-08-01-01-02-06.wav	../data/Emotion_Speech_Data/Actor_06\03-01-08-01-01-02-06.wav	surprise
03-01-01-01-02-02-06.wav	../data/Emotion_Speech_Data/Actor_06\03-01-01-01-02-02-06.wav	neutral
0019_000752.wav	../data/Emotion_Speech_Dataset/English\0019\Happy\0019_000752.wav	happy
0011_000441.wav	../data/Emotion_Speech_Dataset/English\0011\Angry\0011_000441.wav	angry
0019_001220.wav	../data/Emotion_Speech_Dataset/English\0019\Sad\0019_001220.wav	sad
0013_001529.wav	../data/Emotion_Speech_Dataset/English\0013\Surprise\0013_001529.wav	surprise
0012_001130.wav	../data/Emotion_Speech_Dataset/English\0012\Sad\0012_001130.wav	sad
0015_000987.wav	../data/Emotion_Speech_Dataset/English\0015\Happy\0015_000987.wav	happy
0017_000659.wav	../data/Emotion_Speech_Dataset/English\0017\Angry\0017_000659.wav	angry
0015_000473.wav	../data/Emotion_Speech_Dataset/English\0015\Angry\0015_000473.wav	angry
0011_000366.wav	../data/Emotion_Speech_Dataset/English\0011\Angry\0011_000366.wav	angry
0011_001222.wav	../data/Emotion_Speech_Dataset/English\0011\Sad\0011_001222.wav	sad
0016_000529.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000529.wav	angry
0020_000868.wav	../data/Emotion_Speech_Dataset/English\0020\Happy\0020_000868.wav	happy
0016_000373.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000373.wav	angry
0020_001180.wav	../data/Emotion_Speech_Dataset/English\0020\Sad\0020_001180.wav	sad
0018_001527.wav	../data/Emotion_Speech_Dataset/English\0018\Surprise\0018_001527.wav	surprise
0011_001720.wav	../data/Emotion_Speech_Dataset/English\0011\Surprise\0011_001720.wav	surprise
03-01-01-01-02-02-02.wav	../data/Emotion_Speech_Data/Actor_02\03-01-01-01-02-02-02.wav	neutral
0018_000130.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000130.wav	neutral
0012_001034.wav	../data/Emotion_Speech_Dataset/English\0012\Happy\0012_001034.wav	happy
0015_000582.wav	../data/Emotion_Speech_Dataset/English\0015\Angry\0015_000582.wav	angry
03-01-03-02-01-02-23.wav	../data/Emotion_Speech_Data/Actor_23\03-01-03-02-01-02-23.wav	happy
0020_000050.wav	../data/Emotion_Speech_Dataset/English\0020\Neutral\0020_000050.wav	neutral
0016_000100.wav	../data/Emotion_Speech_Dataset/English\0016\Neutral\0016_000100.wav	neutral
0019_000254.wav	../data/Emotion_Speech_Dataset/English\0019\Neutral\0019_000254.wav	neutral
0020_001574.wav	../data/Emotion_Speech_Dataset/English\0020\Surprise\0020_001574.wav	surprise
0016_001350.wav	../data/Emotion_Speech_Dataset/English\0016\Sad\0016_001350.wav	sad
0016_000771.wav	../data/Emotion_Speech_Dataset/English\0016\Happy\0016_000771.wav	happy
0015_001351.wav	../data/Emotion_Speech_Dataset/English\0015\Sad\0015_001351.wav	sad
0012_001196.wav	../data/Emotion_Speech_Dataset/English\0012\Sad\0012_001196.wav	sad
0011_000701.wav	../data/Emotion_Speech_Dataset/English\0011\Happy\0011_000701.wav	happy
0016_000452.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000452.wav	angry
0016_000458.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000458.wav	angry
0013_000764.wav	../data/Emotion_Speech_Dataset/English\0013\Happy\0013_000764.wav	happy
0019_000090.wav	../data/Emotion_Speech_Dataset/English\0019\Neutral\0019_000090.wav	neutral
0012_000920.wav	../data/Emotion_Speech_Dataset/English\0012\Happy\0012_000920.wav	happy
0020_001439.wav	../data/Emotion_Speech_Dataset/English\0020\Surprise\0020_001439.wav	surprise
0020_001201.wav	../data/Emotion_Speech_Dataset/English\0020\Sad\0020_001201.wav	sad
0012_000706.wav	../data/Emotion_Speech_Dataset/English\0012\Happy\0012_000706.wav	happy
0014_000718.wav	../data/Emotion_Speech_Dataset/English\0014\Happy\0014_000718.wav	happy
0020_001038.wav	../data/Emotion_Speech_Dataset/English\0020\Happy\0020_001038.wav	happy
0011_000574.wav	../data/Emotion_Speech_Dataset/English\0011\Angry\0011_000574.wav	angry
0012_000943.wav	../data/Emotion_Speech_Dataset/English\0012\Happy\0012_000943.wav	happy
0014_000492.wav	../data/Emotion_Speech_Dataset/English\0014\Angry\0014_000492.wav	angry
0017_000361.wav	../data/Emotion_Speech_Dataset/English\0017\Angry\0017_000361.wav	angry
0014_000310.wav	../data/Emotion_Speech_Dataset/English\0014\Neutral\0014_000310.wav	neutral
0018_000035.wav	../data/Emotion_Speech_Dataset/English\0018\Neutral\0018_000035.wav	neutral
0011_000511.wav	../data/Emotion_Speech_Dataset/English\0011\Angry\0011_000511.wav	angry
0019_000273.wav	../data/Emotion_Speech_Dataset/English\0019\Neutral\0019_000273.wav	neutral
0015_001208.wav	../data/Emotion_Speech_Dataset/English\0015\Sad\0015_001208.wav	sad
0011_001346.wav	../data/Emotion_Speech_Dataset/English\0011\Sad\0011_001346.wav	sad
03-01-03-02-01-02-03.wav	../data/Emotion_Speech_Data/Actor_03\03-01-03-02-01-02-03.wav	happy
0011_000989.wav	../data/Emotion_Speech_Dataset/English\0011\Happy\0011_000989.wav	happy
0011_000383.wav	../data/Emotion_Speech_Dataset/English\0011\Angry\0011_000383.wav	angry
0012_001236.wav	../data/Emotion_Speech_Dataset/English\0012\Sad\0012_001236.wav	sad
0014_001003.wav	../data/Emotion_Speech_Dataset/English\0014\Happy\0014_001003.wav	happy
0019_000326.wav	../data/Emotion_Speech_Dataset/English\0019\Neutral\0019_000326.wav	neutral
0016_000574.wav	../data/Emotion_Speech_Dataset/English\0016\Angry\0016_000574.wav	angry
0015_001507.wav	../data/Emotion_Speech_Dataset/English\0015\Surprise\0015_001507.wav	surprise
0017_001218.wav	../data/Emotion_Speech_Dataset/English\0017\Sad\0017_001218.wav	sad
0015_000246.wav	../data/Emotion_Speech_Dataset/English\0015\Neutral\0015_000246.wav	neutral
0018_000990.wav	../data/Emotion_Speech_Dataset/English\0018\Happy\0018_000990.wav	happy
0018_001013.wav	../data/Emotion_Speech_Dataset/English\0018\Happy\0018_001013.wav	happy
0017_000912.wav	../data/Emotion_Speech_Dataset/English\0017\Happy\0017_000912.wav	happy
0012_000478.wav	../data/Emotion_Speech_Dataset/English\0012\Angry\0012_000478.wav	angry
0013_001601.wav	../data/Emotion_Speech_Dataset/English\0013\Surprise\0013_001601.wav	surprise
0019_001574.wav	../data/Emotion_Speech_Dataset/English\0019\Surprise\0019_001574.wav	surprise
0012_001415.wav	../data/Emotion_Speech_Dataset/English\0012\Surprise\0012_001415.wav	surprise
0018_000711.wav	../data/Emotion_Speech_Dataset/English\0018\Happy\0018_000711.wav	happy
0016_001749.wav	../data/Emotion_Speech_Dataset/English\0016\Surprise\0016_001749.wav	surprise
0018_001404.wav	../data/Emotion_Speech_Dataset/English\0018\Surprise\0018_001404.wav	surprise
0013_001001.wav	../data/Emotion_Speech_Dataset/English\0013\Happy\0013_001001.wav	happy
0012_000678.wav	../data/Emotion_Speech_Dataset/English\0012\Angry\0012_000678.wav	angry
0015_000759.wav	../data/Emotion_Speech_Dataset/English\0015\Happy\0015_000759.wav	happy
0020_001524.wav	../data/Emotion_Speech_Dataset/English\0020\Surprise\0020_001524.wav	surprise
0019_000169.wav	../data/Emotion_Speech_Dataset/English\0019\Neutral\0019_000169.wav	neutral
0014_000815.wav	../data/Emotion_Speech_Dataset/English\0014\Happy\0014_000815.wav	happy
0016_001585.wav	../data/Emotion_Speech_Dataset/English\0016\Surprise\0016_001585.wav	surprise
0012_001654.wav	../data/Emotion_Speech_Dataset/English\0012\Surprise\0012_001654.wav	surprise
0015_000454.wav	../data/Emotion_Speech_Dataset/English\0015\Angry\0015_000454.wav	angry
0020_001504.wav	../data/Emotion_Speech_Dataset/English\0020\Surprise\0020_001504.wav	surprise
0012_000405.wav	../data/Emotion_Speech_Dataset/English\0012\Angry\0012_000405.wav	angry
0013_000283.wav	../data/Emotion_Speech_Dataset/English\0013\Neutral\0013_000283.wav	neutral
0019_000814.wav	../data/Emotion_Speech_Dataset/English\0019\Happy\0019_000814.wav	happy
0017_000462.wav	../data/Emotion_Speech_Dataset/English\0017\Angry\0017_000462.wav	angry
0020_000297.wav	../data/Emotion_Speech_Dataset/English\0020\Neutral\0020_000297.wav	neutral
0017_001265.wav	../data/Emotion_Speech_Dataset/English\0017\Sad\0017_001265.wav	sad
0014_001256.wav	../data/Emotion_Speech_Dataset/English\0014\Sad\0014_001256.wav	sad
0013_000870.wav	../data/Emotion_Speech_Dataset/English\0013\Happy\0013_000870.wav	happy
0014_001005.wav	../data/Emotion_Speech_Dataset/English\0014\Happy\0014_001005.wav	happy
0019_000802.wav	../data/Emotion_Speech_Dataset/English\0019\Happy\0019_000802.wav	happy
0014_000471.wav	../data/Emotion_Speech_Dataset/English\0014\Angry\0014_000471.wav	angry
0015_000154.wav	../data/Emotion_Speech_Dataset/English\0015\Neutral\0015_000154.wav	neutral
0018_001319.wav	../data/Emotion_Speech_Dataset/English\0018\Sad\0018_001319.wav	sad
0013_001374.wav	../data/Emotion_Speech_Dataset/English\0013\Sad\0013_001374.wav	sad
